ID	gene	r
ENSG00000228589	SPCS2P4	-0.025829294
ENSG00000013306	SLC25A39	-0.025837094
ENSG00000167614	TTYH1	-0.025952795
ENSG00000154188	ANGPT1	-0.026053644
ENSG00000111450	STX2	-0.026125196
ENSG00000023608	SNAPC1	-0.0261356
ENSG00000267174	CTC-510F12.4	-0.026187849
ENSG00000165113	GKAP1	-0.026216361
ENSG00000119699	TGFB3	-0.026421266
ENSG00000078124	ACER3	-0.026424244
ENSG00000169087	HSPBAP1	-0.026453157
ENSG00000091656	ZFHX4	-0.026475934
ENSG00000175334	BANF1	-0.026712827
ENSG00000171163	ZNF692	-0.026723513
ENSG00000145390	USP53	-0.026840832
ENSG00000116044	NFE2L2	-0.026979662
ENSG00000166689	PLEKHA7	-0.02716738
ENSG00000138029	HADHB	-0.027512866
ENSG00000228624	RP3-399L15.3	-0.027560834
ENSG00000131730	CKMT2	-0.027947928
ENSG00000074047	GLI2	-0.028110877
ENSG00000114646	CSPG5	-0.028123357
ENSG00000245293	RP11-286E11.1	-0.028201786
ENSG00000134146	DPH6	-0.028223668
ENSG00000162976	PQLC3	-0.028394989
ENSG00000237441	RGL2	-0.028402001
ENSG00000141179	PCTP	-0.028537132
ENSG00000134376	CRB1	-0.028588571
ENSG00000152492	CCDC50	-0.028668804
ENSG00000154217	PITPNC1	-0.028761282
ENSG00000230606	AC159540.1	-0.029133283
ENSG00000247828	TMEM161B-AS1	-0.029218339
ENSG00000148308	GTF3C5	-0.029283338
ENSG00000110436	SLC1A2	-0.029298372
ENSG00000088888	MAVS	-0.029326873
ENSG00000143603	KCNN3	-0.029409715
ENSG00000171033	PKIA	-0.029424935
ENSG00000251247	ZNF345	-0.029691585
ENSG00000183401	CCDC159	-0.029886583
ENSG00000172086	KRCC1	-0.029962755
ENSG00000133624	ZNF767P	-0.029962801
ENSG00000178297	TMPRSS9	-0.03002028
ENSG00000158457	TSPAN33	-0.03002618
ENSG00000104218	CSPP1	-0.030209463
ENSG00000227591	RP1-28O10.1	-0.030223141
ENSG00000267436	AC005786.7	-0.030233128
ENSG00000105185	PDCD5	-0.030271628
ENSG00000113732	ATP6V0E1	-0.030514038
ENSG00000131044	TTLL9	-0.030610619
ENSG00000163635	ATXN7	-0.030642773
ENSG00000259946	RP11-490G2.2	-0.030817721
ENSG00000050393	MCUR1	-0.030823124
ENSG00000165895	ARHGAP42	-0.030848047
ENSG00000090061	CCNK	-0.030861098
ENSG00000167969	ECI1	-0.031066585
ENSG00000254206	NPIPB11	-0.031134391
ENSG00000204138	PHACTR4	-0.03130875
ENSG00000011028	MRC2	-0.03132682
ENSG00000231609	AC009501.4	-0.031523459
ENSG00000259417	LINC01314	-0.031716005
ENSG00000100330	MTMR3	-0.031734048
ENSG00000273492	AP000230.1	-0.031739262
ENSG00000117298	ECE1	-0.031771794
ENSG00000248278	SUMO2P17	-0.031791014
ENSG00000176444	CLK2	-0.031934066
ENSG00000104205	SGK3	-0.03204498
ENSG00000173992	CCS	-0.032109305
ENSG00000196504	PRPF40A	-0.032158161
ENSG00000243742	RPLP0P2	-0.032284026
ENSG00000237585	LINC00407	-0.032346412
ENSG00000105894	PTN	-0.032351167
ENSG00000233527	ZNF529-AS1	-0.032712317
ENSG00000167232	ZNF91	-0.032824791
ENSG00000197586	ENTPD6	-0.032947571
ENSG00000155621	C9orf85	-0.033054047
ENSG00000065320	NTN1	-0.033137545
ENSG00000188315	C3orf62	-0.033183896
ENSG00000009954	BAZ1B	-0.033251133
ENSG00000258754	LINC01579	-0.033268058
ENSG00000082146	STRADB	-0.033297807
ENSG00000107951	MTPAP	-0.033650145
ENSG00000149646	CNBD2	-0.033665029
ENSG00000167491	GATAD2A	-0.033692968
ENSG00000103175	WFDC1	-0.03375973
ENSG00000078549	ADCYAP1R1	-0.033778127
ENSG00000186310	NAP1L3	-0.03377865
ENSG00000135083	CCNJL	-0.033822794
ENSG00000140519	RHCG	-0.034110244
ENSG00000206145	P2RX6P	-0.034261034
ENSG00000174720	LARP7	-0.034284489
ENSG00000115738	ID2	-0.034626253
ENSG00000104131	EIF3J	-0.034634464
ENSG00000183486	MX2	-0.0347213
ENSG00000184384	MAML2	-0.034904151
ENSG00000100599	RIN3	-0.035193695
ENSG00000232006	AC005537.2	-0.035218169
ENSG00000127914	AKAP9	-0.035232013
ENSG00000164167	LSM6	-0.035570128
ENSG00000171634	BPTF	-0.035681505
ENSG00000100485	SOS2	-0.035807926
ENSG00000218227	RP11-889L3.1	-0.035855184
ENSG00000169249	ZRSR2	-0.035889446
ENSG00000227745	AC098826.5	-0.036104344
ENSG00000187951	ARHGAP11B	-0.036259947
ENSG00000054282	SDCCAG8	-0.03680783
ENSG00000223695	RP4-633O19__A.1	-0.036940763
ENSG00000258957	RP11-363J20.1	-0.036976245
ENSG00000114978	MOB1A	-0.037126492
ENSG00000205927	OLIG2	-0.037150795
ENSG00000261777	RP11-529K1.2	-0.037328293
ENSG00000148357	HMCN2	-0.037334885
ENSG00000242622	RP11-18H7.1	-0.037441621
ENSG00000271335	RP11-324I22.4	-0.037509527
ENSG00000262967	RP11-294J22.6	-0.037524077
ENSG00000185483	ROR1	-0.037527486
ENSG00000205085	FAM71F2	-0.037703872
ENSG00000198900	TOP1	-0.037714743
ENSG00000155368	DBI	-0.037851557
ENSG00000164344	KLKB1	-0.038144635
ENSG00000140527	WDR93	-0.038941394
ENSG00000259623	RP11-156E6.1	-0.039364082
ENSG00000161551	ZNF577	-0.039401106
ENSG00000186439	TRDN	-0.040503966
ENSG00000197971	MBP	-0.040564277
ENSG00000183032	SLC25A21	-0.040708513
ENSG00000150760	DOCK1	-0.041074667
ENSG00000161692	DBF4B	-0.041326286
ENSG00000172766	NAA16	-0.041343326
ENSG00000113721	PDGFRB	-0.041692183
ENSG00000130856	ZNF236	-0.041846732
ENSG00000186340	THBS2	-0.041920954
ENSG00000133131	MORC4	-0.042052037
ENSG00000072506	HSD17B10	-0.042913989
ENSG00000196132	MYT1	-0.042995007
ENSG00000228696	ARL17B	-0.043025077
ENSG00000119655	NPC2	-0.043291799
ENSG00000130023	ERMARD	-0.043343321
ENSG00000142494	SLC47A1	-0.043364378
ENSG00000125676	THOC2	-0.043674852
ENSG00000105379	ETFB	-0.043709096
ENSG00000275023	MLLT6	-0.044169428
ENSG00000237289	CKMT1B	-0.044748107
ENSG00000165449	SLC16A9	-0.04475693
ENSG00000158856	DMTN	-0.044996275
ENSG00000100084	HIRA	-0.045443996
ENSG00000069493	CLEC2D	-0.045472051
ENSG00000197256	KANK2	-0.045668249
ENSG00000114315	HES1	-0.045680194
ENSG00000003402	CFLAR	-0.045773878
ENSG00000262943	ALOX12P2	-0.046082567
ENSG00000225383	SFTA1P	-0.046096238
ENSG00000231887	PRH1	-0.046189268
ENSG00000278390	RP11-74J13.8	-0.046291432
ENSG00000019991	HGF	-0.046483997
ENSG00000064601	CTSA	-0.046938474
ENSG00000104812	GYS1	-0.047208206
ENSG00000178951	ZBTB7A	-0.047231582
ENSG00000110080	ST3GAL4	-0.04737925
ENSG00000115896	PLCL1	-0.047523669
ENSG00000050405	LIMA1	-0.047568152
ENSG00000090612	ZNF268	-0.04785567
ENSG00000103852	TTC23	-0.047908087
ENSG00000243646	IL10RB	-0.047913877
ENSG00000162337	LRP5	-0.048011817
ENSG00000240038	AMY2B	-0.048268398
ENSG00000137269	LRRC1	-0.048307464
ENSG00000138185	ENTPD1	-0.048375582
ENSG00000180376	CCDC66	-0.048512092
ENSG00000177694	NAALADL2	-0.048764829
ENSG00000215158	RP11-1023L17.1	-0.048855193
ENSG00000230424	RP1-43E13.2	-0.049063642
ENSG00000156966	B3GNT7	-0.049131496
ENSG00000108055	SMC3	-0.049149676
ENSG00000120063	GNA13	-0.049704027
ENSG00000138346	DNA2	-0.04970864
ENSG00000115109	EPB41L5	-0.049720137
ENSG00000197798	FAM118B	-0.049864518
ENSG00000121335	PRB2	-0.050048087
ENSG00000122642	FKBP9	-0.050083122
ENSG00000198707	CEP290	-0.050095843
ENSG00000115355	CCDC88A	-0.050208615
ENSG00000077782	FGFR1	-0.050297393
ENSG00000165555	NOXRED1	-0.05041087
ENSG00000171530	TBCA	-0.050423963
ENSG00000115902	SLC1A4	-0.051167644
ENSG00000231107	LINC01508	-0.051295034
ENSG00000006025	OSBPL7	-0.051589409
ENSG00000126785	RHOJ	-0.051715094
ENSG00000157353	FUK	-0.051905512
ENSG00000255857	PXN-AS1	-0.05193596
ENSG00000267348	CTB-179K24.3	-0.051977269
ENSG00000156162	DPY19L4	-0.052509611
ENSG00000182902	SLC25A18	-0.052520658
ENSG00000170075	GPR37L1	-0.052571353
ENSG00000273448	RP11-166O4.6	-0.052650853
ENSG00000274422	LL22NC03-2H8.5	-0.052902685
ENSG00000126653	NSRP1	-0.052937102
ENSG00000271869	RP11-51J9.5	-0.053624498
ENSG00000165475	CRYL1	-0.053643418
ENSG00000122435	TRMT13	-0.053722014
ENSG00000174944	P2RY14	-0.053886954
ENSG00000091317	CMTM6	-0.054056462
ENSG00000080573	COL5A3	-0.054223779
ENSG00000160741	CRTC2	-0.054251631
ENSG00000091073	DTX2	-0.054500669
ENSG00000033867	SLC4A7	-0.054619665
ENSG00000072778	ACADVL	-0.054628431
ENSG00000188993	LRRC66	-0.054712255
ENSG00000152207	CYSLTR2	-0.054824401
ENSG00000164904	ALDH7A1	-0.054984416
ENSG00000135698	MPHOSPH6	-0.055163393
ENSG00000124215	CDH26	-0.055396651
ENSG00000145431	PDGFC	-0.055436982
ENSG00000104067	TJP1	-0.055829963
ENSG00000105717	PBX4	-0.055950719
ENSG00000127328	RAB3IP	-0.055956347
ENSG00000176623	RMDN1	-0.05600406
ENSG00000169084	DHRSX	-0.056515365
ENSG00000111077	TNS2	-0.056568756
ENSG00000182872	RBM10	-0.056721125
ENSG00000233639	LINC01158	-0.056751228
ENSG00000064787	BCAS1	-0.056863868
ENSG00000089486	CDIP1	-0.056979433
ENSG00000245573	BDNF-AS	-0.057024227
ENSG00000126214	KLC1	-0.057253035
ENSG00000173727	CMB9-22P13.1	-0.057258546
ENSG00000145832	SLC25A48	-0.057561517
ENSG00000188878	FBF1	-0.05756166
ENSG00000268205	CTC-444N24.11	-0.05791845
ENSG00000221890	NPTXR	-0.057953632
ENSG00000021300	PLEKHB1	-0.058033435
ENSG00000257261	RP11-96H19.1	-0.058222566
ENSG00000178075	GRAMD1C	-0.058359425
ENSG00000168826	ZBTB49	-0.058381856
ENSG00000105887	MTPN	-0.058619171
ENSG00000121089	NACA3P	-0.059057774
ENSG00000120686	UFM1	-0.05905906
ENSG00000101311	FERMT1	-0.059138901
ENSG00000253431	SRPK2P	-0.059173535
ENSG00000260244	RP11-588K22.2	-0.059457566
ENSG00000183891	TTC32	-0.059554282
ENSG00000138463	DIRC2	-0.059606549
ENSG00000109046	WSB1	-0.059630539
ENSG00000137509	PRCP	-0.059758027
ENSG00000260196	RP1-239B22.5	-0.060018581
ENSG00000226419	SLC16A1-AS1	-0.060076494
ENSG00000114270	COL7A1	-0.060507246
ENSG00000123191	ATP7B	-0.060524918
ENSG00000033030	ZCCHC8	-0.060542446
ENSG00000235043	TECRP1	-0.060562278
ENSG00000111961	SASH1	-0.060591081
ENSG00000204387	C6orf48	-0.060621292
ENSG00000172296	SPTLC3	-0.060628533
ENSG00000230006	ANKRD36BP2	-0.06070503
ENSG00000115239	GPR75-ASB3	-0.060765588
ENSG00000241956	CTC-340A15.2	-0.060828267
ENSG00000078487	ZCWPW1	-0.061038879
ENSG00000162402	USP24	-0.061139239
ENSG00000101938	CHRDL1	-0.061514262
ENSG00000188021	UBQLN2	-0.061528437
ENSG00000203739	RP11-296O14.3	-0.061636681
ENSG00000162817	C1orf115	-0.061784133
ENSG00000147130	ZMYM3	-0.062035336
ENSG00000171044	XKR6	-0.062154536
ENSG00000162669	HFM1	-0.062214924
ENSG00000100027	YPEL1	-0.062394894
ENSG00000070759	TESK2	-0.063142933
ENSG00000171612	SLC25A33	-0.063228386
ENSG00000151491	EPS8	-0.063248237
ENSG00000197299	BLM	-0.063463291
ENSG00000113396	SLC27A6	-0.063468176
ENSG00000198625	MDM4	-0.063557404
ENSG00000074416	MGLL	-0.063559371
ENSG00000147588	PMP2	-0.063725596
ENSG00000154380	ENAH	-0.06381602
ENSG00000197045	GMFB	-0.063941187
ENSG00000018625	ATP1A2	-0.063984433
ENSG00000134569	LRP4	-0.064175856
ENSG00000142669	SH3BGRL3	-0.064408643
ENSG00000233008	RP11-475O6.1	-0.064543517
ENSG00000184949	FAM227A	-0.064730128
ENSG00000048649	RSF1	-0.065100993
ENSG00000183281	PLGLB1	-0.065263733
ENSG00000160678	S100A1	-0.065368292
ENSG00000240875	LINC00886	-0.065444133
ENSG00000227533	SLC2A1-AS1	-0.065639389
ENSG00000158296	SLC13A3	-0.06588054
ENSG00000269834	ZNF528-AS1	-0.0662529
ENSG00000081059	TCF7	-0.066262895
ENSG00000134597	RBMX2	-0.066315556
ENSG00000164221	CCDC112	-0.066370457
ENSG00000236871	LINC00106	-0.066441476
ENSG00000123104	ITPR2	-0.066952891
ENSG00000137713	PPP2R1B	-0.066956726
ENSG00000254469	RP11-849H4.2	-0.067051874
ENSG00000260495	RP11-55K13.1	-0.067156602
ENSG00000055070	SZRD1	-0.067181343
ENSG00000067900	ROCK1	-0.067334421
ENSG00000064393	HIPK2	-0.067374842
ENSG00000224897	POT1-AS1	-0.067414861
ENSG00000078401	EDN1	-0.067651146
ENSG00000089159	PXN	-0.067758002
ENSG00000262621	LA16c-306E5.2	-0.067807545
ENSG00000049245	VAMP3	-0.06792461
ENSG00000243554	AC004967.7	-0.06806401
ENSG00000180815	MAP3K15	-0.068205596
ENSG00000213722	DDAH2	-0.068236786
ENSG00000174428	GTF2IRD2B	-0.068440776
ENSG00000181626	ANKRD62	-0.068723684
ENSG00000121104	FAM117A	-0.069120766
ENSG00000143842	SOX13	-0.069146186
ENSG00000236859	NIFK-AS1	-0.069183766
ENSG00000119927	GPAM	-0.069317242
ENSG00000170634	ACYP2	-0.069523053
ENSG00000078804	TP53INP2	-0.069758317
ENSG00000130304	SLC27A1	-0.070176739
ENSG00000144230	GPR17	-0.070344303
ENSG00000102760	RGCC	-0.07047758
ENSG00000189060	H1F0	-0.070680558
ENSG00000198265	HELZ	-0.070691754
ENSG00000109881	CCDC34	-0.071062316
ENSG00000128917	DLL4	-0.071514016
ENSG00000181192	DHTKD1	-0.071542644
ENSG00000066468	FGFR2	-0.071656467
ENSG00000034152	MAP2K3	-0.071901849
ENSG00000161533	ACOX1	-0.072058427
ENSG00000100206	DMC1	-0.072104378
ENSG00000067840	PDZD4	-0.072178704
ENSG00000151474	FRMD4A	-0.072457766
ENSG00000138433	CIR1	-0.072475574
ENSG00000227740	RP11-318C24.2	-0.072817946
ENSG00000204128	C2orf72	-0.072896442
ENSG00000162889	MAPKAPK2	-0.073024092
ENSG00000135912	TTLL4	-0.073192988
ENSG00000152404	CWF19L2	-0.073413746
ENSG00000197965	MPZL1	-0.073443586
ENSG00000187514	PTMA	-0.073518468
ENSG00000131732	ZCCHC9	-0.073555236
ENSG00000270049	RP11-297D21.4	-0.073783406
ENSG00000137154	RPS6	-0.073795921
ENSG00000028277	POU2F2	-0.073989034
ENSG00000165478	HEPACAM	-0.074312399
ENSG00000204220	PFDN6	-0.074543092
ENSG00000166323	C11orf65	-0.074675674
ENSG00000189077	TMEM120A	-0.074713557
ENSG00000258399	MEG8	-0.074743118
ENSG00000003400	CASP10	-0.074850514
ENSG00000170542	SERPINB9	-0.074901576
ENSG00000114439	BBX	-0.075145144
ENSG00000178878	APOLD1	-0.075263779
ENSG00000138639	ARHGAP24	-0.075643457
ENSG00000254281	KB-1507C5.4	-0.076091347
ENSG00000122483	CCDC18	-0.076185385
ENSG00000154945	ANKRD40	-0.0763526
ENSG00000115825	PRKD3	-0.076553203
ENSG00000162882	HAAO	-0.077069356
ENSG00000137033	IL33	-0.077373859
ENSG00000110693	SOX6	-0.078065902
ENSG00000156265	MAP3K7CL	-0.078141165
ENSG00000234899	SOX9-AS1	-0.078274859
ENSG00000081913	PHLPP1	-0.078947124
ENSG00000121691	CAT	-0.079027649
ENSG00000025434	NR1H3	-0.079191994
ENSG00000272368	RP4-605O3.4	-0.079617324
ENSG00000120729	MYOT	-0.080231986
ENSG00000263818	CTD-2206N4.4	-0.080233037
ENSG00000088826	SMOX	-0.080511361
ENSG00000179046	TRIML2	-0.081083368
ENSG00000188511	C22orf34	-0.081152129
ENSG00000089682	RBM41	-0.081254297
ENSG00000162614	NEXN	-0.081491414
ENSG00000100243	CYB5R3	-0.08149744
ENSG00000256637	RP11-76I14.1	-0.081665287
ENSG00000272690	RP11-803B1.8	-0.08168921
ENSG00000005483	KMT2E	-0.082211913
ENSG00000169604	ANTXR1	-0.082219653
ENSG00000137819	PAQR5	-0.083297752
ENSG00000157399	ARSE	-0.08374957
ENSG00000180354	MTURN	-0.083958657
ENSG00000148672	GLUD1	-0.084003588
ENSG00000203930	LINC00632	-0.084061435
ENSG00000143486	EIF2D	-0.084185659
ENSG00000154134	ROBO3	-0.084458554
ENSG00000223774	RP11-307B6.3	-0.084749075
ENSG00000170296	GABARAP	-0.084802858
ENSG00000040531	CTNS	-0.084860242
ENSG00000229267	AC072062.1	-0.08543538
ENSG00000232611	RP11-1114A5.4	-0.085634536
ENSG00000255529	POLR2M	-0.085696943
ENSG00000076248	UNG	-0.085797742
ENSG00000148482	SLC39A12	-0.086254689
ENSG00000186481	ANKRD20A5P	-0.086273926
ENSG00000181722	ZBTB20	-0.086352385
ENSG00000090889	KIF4A	-0.086462837
ENSG00000229119	CTB-63M22.1	-0.086476808
ENSG00000168461	RAB31	-0.08665445
ENSG00000100364	KIAA0930	-0.086947337
ENSG00000118058	KMT2A	-0.087220805
ENSG00000174498	IGDCC3	-0.088026598
ENSG00000221932	HEPN1	-0.088176078
ENSG00000101605	MYOM1	-0.08819293
ENSG00000272821	CTA-384D8.36	-0.088647142
ENSG00000227008	RP3-417G15.1	-0.088724078
ENSG00000153885	KCTD15	-0.088896095
ENSG00000031081	ARHGAP31	-0.089076151
ENSG00000159147	DONSON	-0.089227989
ENSG00000132141	CCT6B	-0.089258507
ENSG00000244701	RP5-894A10.2	-0.089276795
ENSG00000248367	CTB-129O4.1	-0.089315254
ENSG00000180385	EMC3-AS1	-0.089727926
ENSG00000236830	CBR3-AS1	-0.090776763
ENSG00000147509	RGS20	-0.090858076
ENSG00000120688	WBP4	-0.090889173
ENSG00000114378	HYAL1	-0.090963114
ENSG00000161920	MED11	-0.091135135
ENSG00000230562	FAM133DP	-0.09136089
ENSG00000106144	CASP2	-0.091573498
ENSG00000213918	DNASE1	-0.091590368
ENSG00000247624	CPEB2-AS1	-0.091732274
ENSG00000151838	CCDC175	-0.091746071
ENSG00000125817	CENPB	-0.092154152
ENSG00000235703	LINC00894	-0.092191935
ENSG00000112200	ZNF451	-0.092305496
ENSG00000183580	FBXL7	-0.092649483
ENSG00000108819	PPP1R9B	-0.093136826
ENSG00000179399	GPC5	-0.093275099
ENSG00000155530	LRGUK	-0.093295001
ENSG00000229833	PET100	-0.093420107
ENSG00000166450	PRTG	-0.093485142
ENSG00000264522	OTUD7B	-0.094020189
ENSG00000236810	TCEB3-AS1	-0.094706287
ENSG00000171790	SLFNL1	-0.095135057
ENSG00000133226	SRRM1	-0.09520156
ENSG00000272807	RP11-260M2.1	-0.096031193
ENSG00000230876	LINC00486	-0.096263914
ENSG00000134744	ZCCHC11	-0.096835189
ENSG00000136297	MMD2	-0.097188918
ENSG00000099204	ABLIM1	-0.097305864
ENSG00000188039	NWD1	-0.097573309
ENSG00000250608	RP11-933H2.4	-0.098039526
ENSG00000267322	SNHG22	-0.098042955
ENSG00000213380	COG8	-0.098705695
ENSG00000165197	FIGF	-0.098723655
ENSG00000104728	ARHGEF10	-0.099084405
ENSG00000164574	GALNT10	-0.099755255
ENSG00000046651	OFD1	-0.099828373
ENSG00000141380	SS18	-0.10011357
ENSG00000278989	RP11-762L8.6	-0.101140589
ENSG00000182541	LIMK2	-0.101245941
ENSG00000145012	LPP	-0.10143306
ENSG00000226686	LINC01535	-0.101479341
ENSG00000167601	AXL	-0.10155106
ENSG00000183255	PTTG1IP	-0.102173985
ENSG00000061455	PRDM6	-0.102187516
ENSG00000236824	BCYRN1	-0.102189193
ENSG00000181090	EHMT1	-0.10233864
ENSG00000104870	FCGRT	-0.103068264
ENSG00000146063	TRIM41	-0.103336932
ENSG00000173726	TOMM20	-0.103407493
ENSG00000113296	THBS4	-0.103594451
ENSG00000128923	FAM63B	-0.103782475
ENSG00000129353	SLC44A2	-0.104238399
ENSG00000253948	RP11-410L14.2	-0.10431661
ENSG00000140455	USP3	-0.104497583
ENSG00000092531	SNAP23	-0.104617943
ENSG00000117519	CNN3	-0.104651282
ENSG00000146247	PHIP	-0.104829928
ENSG00000128422	KRT17	-0.104893903
ENSG00000129204	USP6	-0.105569742
ENSG00000258484	SPESP1	-0.105714449
ENSG00000176014	TUBB6	-0.105939205
ENSG00000158987	RAPGEF6	-0.106588108
ENSG00000171791	BCL2	-0.106637164
ENSG00000107902	LHPP	-0.107232462
ENSG00000258297	RP11-658F2.8	-0.10735957
ENSG00000175745	NR2F1	-0.107526678
ENSG00000188732	FAM221A	-0.10759898
ENSG00000186654	PRR5	-0.107680527
ENSG00000250397	RP11-1391J7.1	-0.107845282
ENSG00000121310	ECHDC2	-0.107865453
ENSG00000073417	PDE8A	-0.108144037
ENSG00000099797	TECR	-0.108512616
ENSG00000134215	VAV3	-0.108559887
ENSG00000109118	PHF12	-0.109099749
ENSG00000197180	CH17-340M24.3	-0.109336026
ENSG00000171766	GATM	-0.109674858
ENSG00000174099	MSRB3	-0.109776435
ENSG00000135916	ITM2C	-0.110032713
ENSG00000104324	CPQ	-0.110586554
ENSG00000216937	CCDC7	-0.110921613
ENSG00000087086	FTL	-0.111405802
ENSG00000150907	FOXO1	-0.111603138
ENSG00000157890	MEGF11	-0.111646739
ENSG00000233927	RPS28	-0.11167046
ENSG00000087842	PIR	-0.111978897
ENSG00000182149	IST1	-0.112020153
ENSG00000205771	CATSPER2P1	-0.112219336
ENSG00000148450	MSRB2	-0.112931482
ENSG00000227036	LINC00511	-0.113049149
ENSG00000126790	L3HYPDH	-0.11322388
ENSG00000230910	RP3-525N10.2	-0.113369588
ENSG00000102878	HSF4	-0.113498121
ENSG00000130413	STK33	-0.11351653
ENSG00000225746	SNHG23	-0.113793039
ENSG00000142534	RPS11	-0.113943471
ENSG00000170915	PAQR8	-0.115225937
ENSG00000128602	SMO	-0.115278485
ENSG00000166535	A2ML1	-0.115438207
ENSG00000153006	SREK1IP1	-0.115543765
ENSG00000272316	XXbac-BPGBPG55C20.2	-0.115571271
ENSG00000262655	SPON1	-0.115631936
ENSG00000176105	YES1	-0.116201366
ENSG00000179604	CDC42EP4	-0.116293146
ENSG00000131097	HIGD1B	-0.116295129
ENSG00000237654	AP003025.2	-0.116420326
ENSG00000162733	DDR2	-0.116531476
ENSG00000070540	WIPI1	-0.116965049
ENSG00000263146	RP11-849I19.1	-0.117681479
ENSG00000221817	PPP3CB-AS1	-0.117729571
ENSG00000087258	GNAO1	-0.117919395
ENSG00000173261	PLAC8L1	-0.117978552
ENSG00000158201	ABHD3	-0.118283104
ENSG00000270441	RP11-694I15.7	-0.118576894
ENSG00000137561	TTPA	-0.118626892
ENSG00000182463	TSHZ2	-0.119634167
ENSG00000074800	ENO1	-0.11984077
ENSG00000164414	SLC35A1	-0.119913723
ENSG00000175600	SUGCT	-0.120713595
ENSG00000280239	CTB-50L17.8	-0.120957218
ENSG00000189136	UBE2Q2P1	-0.121694615
ENSG00000138735	PDE5A	-0.121790309
ENSG00000165821	SALL2	-0.122065646
ENSG00000164106	SCRG1	-0.122067192
ENSG00000203875	SNHG5	-0.122127999
ENSG00000230839	RP5-968J1.1	-0.122749217
ENSG00000137285	TUBB2B	-0.123163059
ENSG00000122783	C7orf49	-0.123330238
ENSG00000232528	RP4-673D20.3	-0.123569537
ENSG00000254087	LYN	-0.123642212
ENSG00000129493	HEATR5A	-0.123648992
ENSG00000104368	PLAT	-0.124758674
ENSG00000257337	RP11-983P16.4	-0.125415694
ENSG00000137177	KIF13A	-0.125448111
ENSG00000261386	CTD-2012K14.6	-0.125796864
ENSG00000070081	NUCB2	-0.125974915
ENSG00000126945	HNRNPH2	-0.12603361
ENSG00000197978	GOLGA6L9	-0.126057894
ENSG00000148399	DPH7	-0.127105898
ENSG00000134324	LPIN1	-0.127320318
ENSG00000169783	LINGO1	-0.127666178
ENSG00000108375	RNF43	-0.127672137
ENSG00000134716	CYP2J2	-0.127685723
ENSG00000271601	LIX1L	-0.127814145
ENSG00000176974	SHMT1	-0.12781796
ENSG00000196586	MYO6	-0.128150727
ENSG00000198740	ZNF652	-0.128904747
ENSG00000088053	GP6	-0.129404536
ENSG00000104823	ECH1	-0.129637053
ENSG00000244055	AC007566.10	-0.129975371
ENSG00000080839	RBL1	-0.130260058
ENSG00000071054	MAP4K4	-0.130327925
ENSG00000147576	ADHFE1	-0.130718732
ENSG00000085514	PILRA	-0.130755555
ENSG00000196275	GTF2IRD2	-0.130844468
ENSG00000162753	SLC9C2	-0.130880211
ENSG00000250131	RP11-130F10.1	-0.130908156
ENSG00000119778	ATAD2B	-0.131025679
ENSG00000112773	FAM46A	-0.131183567
ENSG00000173681	CXorf23	-0.131246236
ENSG00000119004	CYP20A1	-0.131434813
ENSG00000135976	ANKRD36	-0.131605618
ENSG00000172943	PHF8	-0.131955432
ENSG00000152270	PDE3B	-0.132013066
ENSG00000233926	RP11-154D17.1	-0.132888054
ENSG00000170264	FAM161A	-0.133109889
ENSG00000179761	PIPOX	-0.134121429
ENSG00000164091	WDR82	-0.1356824
ENSG00000163126	ANKRD23	-0.135824246
ENSG00000167615	LENG8	-0.135871376
ENSG00000250410	RP11-714G18.1	-0.136199515
ENSG00000171310	CHST11	-0.136220195
ENSG00000159231	CBR3	-0.13662992
ENSG00000102595	UGGT2	-0.13741249
ENSG00000267169	CTB-55O6.12	-0.138484537
ENSG00000140497	SCAMP2	-0.138574812
ENSG00000082781	ITGB5	-0.139116331
ENSG00000147224	PRPS1	-0.139129068
ENSG00000184232	OAF	-0.139604999
ENSG00000266903	CTB-171A8.1	-0.140389094
ENSG00000269821	KCNQ1OT1	-0.141056839
ENSG00000182118	FAM89A	-0.141227481
ENSG00000137574	TGS1	-0.141773276
ENSG00000069974	RAB27A	-0.141890041
ENSG00000214548	MEG3	-0.142033763
ENSG00000124570	SERPINB6	-0.1443519
ENSG00000113578	FGF1	-0.145015507
ENSG00000152952	PLOD2	-0.145243029
ENSG00000125355	TMEM255A	-0.14527134
ENSG00000263327	TAPT1-AS1	-0.145503038
ENSG00000108773	KAT2A	-0.145567104
ENSG00000143891	GALM	-0.147377067
ENSG00000226891	LINC01359	-0.14769017
ENSG00000115556	PLCD4	-0.147813995
ENSG00000087903	RFX2	-0.147852366
ENSG00000179796	LRRC3B	-0.148393592
ENSG00000244625	MIATNB	-0.14991308
ENSG00000170919	TPT1-AS1	-0.150491764
ENSG00000151322	NPAS3	-0.150590393
ENSG00000271204	RP11-138A9.1	-0.151218637
ENSG00000160307	S100B	-0.151673737
ENSG00000145555	MYO10	-0.151675546
ENSG00000226849	RP4-635E18.7	-0.152081478
